query_id,doc_id,score,rank,is_relevant
3394,528034,25.89895729068631,1,0
3394,297290,24.9312006090505,2,0
3394,379311,24.14750234207896,3,0
3394,172703,22.651498919530102,4,0
3394,341625,22.46202959949894,5,0
3394,150544,22.163267681930165,6,0
3394,423658,21.88675039474606,7,0
3394,142696,21.750950324245643,8,0
3394,275925,21.591905351530954,9,0
3394,574327,21.54658471753532,10,0
5505,100387,34.37680902095425,1,1
5505,141738,25.422791771699067,2,0
5505,171339,23.90216115006818,3,0
5505,349160,23.7675374657582,4,0
5505,593085,21.34339007305436,5,0
5505,106424,21.03194269635479,6,0
5505,362919,20.91872356036569,7,0
5505,478457,20.80518414941607,8,0
5505,390689,19.864166537590982,9,0
5505,10790,19.795713400281738,10,0
6792,400841,30.450246709959405,1,0
6792,261900,23.165681932795433,2,0
6792,29306,22.914796645940164,3,0
6792,276400,22.907343045786725,4,0
6792,484016,22.678898550773233,5,0
6792,597206,22.66015607342552,6,0
6792,374253,22.453579724888794,7,0
6792,136825,22.375909565332577,8,0
6792,384532,22.292098648191697,9,0
6792,40447,22.082803778810757,10,0
6909,452175,22.592293614118336,1,0
6909,522713,18.968098764712042,2,0
6909,324779,18.45025674535659,3,0
6909,59714,18.222665341131805,4,0
6909,13260,17.54547826826773,5,0
6909,440805,17.5175712355026,6,0
6909,12432,17.34765325564729,7,0
6909,461215,16.600975616323705,8,0
6909,249279,16.417915220692446,9,0
6909,464502,16.23947350883558,10,0
4946,121690,15.749152278272266,1,1
4946,156816,12.05770535915293,2,0
4946,100485,10.657095118381108,3,0
4946,459423,10.130651151313971,4,0
4946,350680,10.02558419075945,5,0
4946,482517,9.669238435592138,6,0
4946,162456,9.266506652657117,7,0
4946,582134,9.086955480331568,8,0
4946,496935,8.755273948979127,9,0
4946,551758,8.5058566291256,10,0
4125,276400,14.527708816568806,1,0
4125,579473,14.229369982081113,2,0
4125,101604,13.331750176056104,3,0
4125,193296,13.051746024327937,4,0
4125,257077,12.975316428672087,5,0
4125,208855,12.796566339558316,6,0
4125,180571,12.784410135828912,7,0
4125,597880,12.655172498669161,8,0
4125,10440,12.618577910991887,9,0
4125,7632,12.39959967620408,10,0
6009,175831,19.516178643692278,1,0
6009,228983,18.079390015465858,2,1
6009,303325,14.82283190086783,3,0
6009,158717,14.762104140315985,4,0
6009,387022,13.649477382907381,5,0
6009,125298,13.578331248573456,6,0
6009,442048,13.238035409617599,7,0
6009,79998,13.169388632468953,8,0
6009,514500,13.029645621231698,9,0
6009,231781,12.583893082705762,10,0
9598,256055,12.316336384405329,1,0
9598,528034,12.126015001371226,2,0
9598,297290,12.0057732745109,3,0
9598,451855,11.862454550432558,4,0
9598,172703,11.679463927927559,5,0
9598,301580,11.400317674699423,6,0
9598,418135,11.09365532604643,7,0
9598,489352,10.864835413582234,8,0
9598,423658,10.66121734974267,9,0
9598,62966,10.387623780343128,10,0
10645,22221,22.99466681863422,1,1
10645,441176,22.785430566480827,2,0
10645,101604,21.08133984496545,3,0
10645,340131,20.569501326140802,4,0
10645,183349,20.502110334965298,5,0
10645,108721,20.27712114257944,6,0
10645,316045,20.265407097528403,7,0
10645,583640,19.773706660943436,8,0
10645,211839,19.707844083401767,9,0
10645,317354,19.451245437321948,10,0
7441,231781,27.045173757230867,1,0
7441,537418,24.586847176987238,2,1
7441,125659,20.91217011959892,3,0
7441,93971,20.791213723366294,4,0
7441,94689,20.615062068442768,5,0
7441,247895,19.92920059283785,6,0
7441,75764,19.912260953809728,7,0
7441,329662,19.59286749855581,8,0
7441,404339,19.104579786859265,9,0
7441,257656,18.86979074417326,10,0
5080,553304,21.008865066121277,1,0
5080,450808,20.89802378332885,2,0
5080,167950,20.176123885852704,3,0
5080,158732,20.004893994904716,4,0
5080,99757,19.747523789751178,5,0
5080,514512,19.235477727954425,6,0
5080,591940,19.178519884276078,7,0
